"Date","Price","Open","High","Low","Vol.","Change %"
"01/14/2021","7,273.15","7,183.95","7,308.44","7,180.88","122.65K","0.42%"
"01/13/2021","7,242.85","7,259.46","7,284.60","7,233.99","104.13K","-0.21%"
"01/12/2021","7,258.11","7,326.54","7,326.54","7,253.81","101.99K","-0.64%"
"01/11/2021","7,304.79","7,292.99","7,432.40","7,285.08","121.25K","0.20%"
"01/08/2021","7,289.88","7,141.35","7,289.88","7,134.75","159.05K","2.39%"
"01/07/2021","7,119.61","7,054.39","7,126.07","7,028.06","92.75K","1.02%"
"01/06/2021","7,047.85","7,126.91","7,127.01","6,928.90","112.06K","-1.21%"
"01/05/2021","7,134.18","7,186.72","7,186.72","7,104.00","123.32K","-0.88%"
"01/04/2021","7,197.50","7,149.64","7,207.79","7,137.91","136.51K","0.81%"
"12/29/2020","7,139.71","7,123.12","7,173.27","7,120.82","118.12K","0.25%"
"12/28/2020","7,122.25","7,142.95","7,142.95","7,058.66","89.30K","-1.14%"
"12/23/2020","7,204.38","7,169.05","7,206.46","7,075.18","99.91K","0.03%"
"12/22/2020","7,202.39","7,206.33","7,206.54","7,081.14","172.67K","-0.31%"
"12/21/2020","7,224.89","7,244.85","7,251.02","7,157.88","127.10K","-0.66%"
"12/18/2020","7,272.80","7,266.96","7,286.67","7,222.01","149.70K","-0.35%"
"12/17/2020","7,298.02","7,271.65","7,298.02","7,236.82","111.07K","-0.02%"
"12/16/2020","7,299.70","7,242.47","7,299.70","7,202.49","138.99K","1.00%"
"12/15/2020","7,227.73","7,281.91","7,290.60","7,214.14","203.83K","-0.74%"
"12/14/2020","7,281.35","7,244.38","7,311.21","7,214.94","176.26K","0.49%"
"12/11/2020","7,246.16","7,183.88","7,304.90","7,181.22","167.30K","1.28%"
"12/10/2020","7,154.43","7,114.69","7,166.85","7,114.69","127.98K","0.73%"
"12/09/2020","7,102.66","7,197.07","7,247.34","7,102.66","226.23K","-1.40%"
"12/07/2020","7,203.67","7,173.70","7,203.67","7,142.30","150.48K","0.97%"
"12/04/2020","7,134.56","7,184.57","7,196.96","7,097.35","176.21K","-0.83%"
"12/03/2020","7,194.13","7,077.63","7,194.13","7,022.86","256.08K","1.60%"
"12/02/2020","7,080.62","7,019.25","7,080.62","6,988.27","149.63K","1.01%"
"12/01/2020","7,009.56","6,740.30","7,009.56","6,740.30","172.43K","3.21%"
"11/27/2020","6,791.46","6,885.07","6,909.03","6,791.46","594.66K","-1.97%"
"11/26/2020","6,927.75","6,987.32","6,987.32","6,843.11","186.61K","-1.05%"
"11/25/2020","7,001.51","7,125.44","7,146.13","6,994.79","268.28K","-1.51%"
"11/24/2020","7,108.67","7,211.13","7,228.12","7,016.11","210.48K","-0.97%"
"11/23/2020","7,178.62","7,163.98","7,263.71","7,158.68","414.39K","0.12%"
"11/20/2020","7,169.79","7,024.23","7,169.79","7,021.18","226.73K","2.46%"
"11/19/2020","6,997.62","7,008.96","7,012.54","6,974.65","181.32K","-0.77%"
"11/18/2020","7,051.78","6,971.90","7,051.78","6,970.49","181.96K","1.33%"
"11/17/2020","6,959.14","6,950.52","6,971.60","6,921.12","172.03K","0.59%"
"11/16/2020","6,918.05","6,991.39","6,991.39","6,857.89","174.12K","-0.74%"
"11/13/2020","6,969.88","6,933.89","6,972.66","6,917.02","191.25K","-0.77%"
"11/12/2020","7,024.26","6,968.93","7,079.18","6,944.11","296.45K","0.00%"
"11/11/2020","7,024.26","6,968.93","7,079.18","6,944.11","296.45K","-0.16%"
"11/10/2020","7,035.48","6,792.58","7,035.48","6,792.58","273.85K","5.23%"
"11/09/2020","6,685.85","6,665.08","6,685.85","6,619.59","148.71K","0.00%"
"11/06/2020","6,685.69","6,686.13","6,709.73","6,571.00","196.13K","0.62%"
"11/05/2020","6,644.77","6,477.16","6,702.75","6,477.16","202.37K","2.80%"
"11/04/2020","6,464.05","6,374.47","6,464.05","6,334.09","126.94K","2.03%"
"11/03/2020","6,335.56","6,282.89","6,358.42","6,250.87","92.46K","0.18%"
"10/30/2020","6,324.00","6,233.60","6,328.38","6,202.90","147.36K","1.19%"
"10/29/2020","6,249.39","6,326.31","6,326.31","6,248.48","164.49K","-2.01%"
"10/28/2020","6,377.79","6,413.60","6,415.03","6,377.79","128.99K","-0.58%"
"10/27/2020","6,415.08","6,467.45","6,467.45","6,381.19","150.49K","-1.17%"
"10/26/2020","6,491.19","6,496.19","6,517.26","6,453.20","141.85K","0.11%"
"10/23/2020","6,484.06","6,370.92","6,484.45","6,370.92","203.82K","2.20%"
"10/22/2020","6,344.63","6,309.87","6,344.63","6,241.31","258.34K","1.05%"
"10/21/2020","6,278.59","6,146.04","6,290.68","6,146.04","287.42K","2.71%"
"10/20/2020","6,112.71","6,022.61","6,133.00","6,018.33","183.30K","1.55%"
"10/19/2020","6,019.26","5,913.78","6,019.26","5,913.78","112.23K","2.05%"
"10/16/2020","5,898.47","5,921.34","5,939.62","5,898.47","140.60K","-0.67%"
"10/15/2020","5,938.33","5,930.43","5,950.50","5,919.55","152.75K","0.22%"
"10/14/2020","5,925.30","5,923.92","5,933.83","5,913.01","133.81K","0.03%"
"10/13/2020","5,923.23","5,938.61","5,946.07","5,920.77","128.62K","-0.23%"
"10/12/2020","5,937.05","5,935.40","5,954.47","5,910.73","146.60K","0.09%"
"10/09/2020","5,931.61","5,943.71","5,943.71","5,908.52","175.23K","-0.19%"
"10/08/2020","5,942.66","5,888.45","5,942.66","5,825.48","189.54K","1.27%"
"10/07/2020","5,867.88","5,904.91","5,904.91","5,845.68","175.92K","-0.72%"
"10/06/2020","5,910.64","5,938.41","5,949.67","5,850.85","152.04K","-0.48%"
"10/05/2020","5,938.95","6,005.58","6,010.76","5,938.95","181.37K","-1.01%"
"10/02/2020","5,999.40","5,942.15","5,999.40","5,924.86","164.01K","0.92%"
"10/01/2020","5,944.87","5,881.90","5,944.87","5,857.38","77.24K","1.38%"
"09/30/2020","5,864.23","5,863.50","5,878.53","5,849.50","98.14K","0.39%"
"09/29/2020","5,841.60","5,878.28","5,878.32","5,841.60","91.54K","-0.34%"
"09/28/2020","5,861.39","5,870.52","5,872.19","5,846.23","77.06K","0.39%"
"09/25/2020","5,838.66","5,842.81","5,880.18","5,829.66","89.26K","-0.12%"
"09/24/2020","5,845.80","5,888.20","5,888.20","5,845.80","102.00K","-0.80%"
"09/23/2020","5,892.72","5,900.88","5,903.58","5,876.78","83.05K","-0.03%"
"09/22/2020","5,894.28","5,893.19","5,894.28","5,837.03","78.64K","-0.25%"
"09/21/2020","5,909.32","5,913.60","5,925.31","5,879.76","60.42K","0.01%"
"09/18/2020","5,908.90","5,945.25","5,952.10","5,886.37","170.59K","-0.58%"
"09/17/2020","5,943.52","5,946.05","5,946.05","5,886.33","92.82K","-0.05%"
"09/16/2020","5,946.62","5,996.99","5,996.99","5,943.92","84.45K","-1.19%"
"09/15/2020","6,018.21","5,989.44","6,018.21","5,947.85","102.73K","0.35%"
"09/14/2020","5,997.14","5,954.23","5,997.14","5,934.47","105.41K","0.49%"
"09/11/2020","5,967.96","5,906.94","5,967.96","5,888.36","92.18K","1.11%"
"09/10/2020","5,902.39","5,955.55","5,973.59","5,902.39","117.56K","-0.51%"
"09/09/2020","5,932.84","6,000.16","6,000.16","5,932.84","120.37K","-1.68%"
"09/08/2020","6,034.03","5,917.54","6,034.03","5,908.47","141.55K","1.65%"
"09/07/2020","5,935.85","5,787.70","5,935.85","5,772.01","115.59K","2.61%"
"09/04/2020","5,785.09","5,750.16","5,785.09","5,695.78","92.77K","0.21%"
"09/03/2020","5,772.86","5,751.14","5,775.97","5,723.46","121.13K","0.60%"
"09/02/2020","5,738.39","5,820.70","5,820.70","5,703.59","140.78K","-1.05%"
"09/01/2020","5,799.24","5,922.06","5,946.22","5,799.24","149.35K","-1.44%"
"08/28/2020","5,884.18","5,917.71","5,931.39","5,872.26","203.01K","-0.63%"
"08/27/2020","5,921.55","5,930.04","5,950.53","5,919.74","116.16K","-0.16%"
"08/26/2020","5,931.33","5,935.83","5,935.83","5,895.70","118.09K","-0.37%"
"08/25/2020","5,953.44","5,934.26","5,962.89","5,893.14","80.69K","0.17%"
"08/24/2020","5,943.58","5,997.55","5,997.55","5,925.80","626.45K","-1.03%"
"08/20/2020","6,005.40","6,058.35","6,064.09","5,962.64","73.51K","-0.61%"
"08/19/2020","6,042.12","6,167.13","6,167.13","6,042.12","115.53K","-1.86%"
"08/18/2020","6,156.45","6,098.08","6,156.45","6,058.98","134.99K","1.44%"
"08/17/2020","6,068.78","6,081.11","6,081.11","6,012.14","119.38K","-0.13%"
"08/14/2020","6,076.91","6,069.67","6,076.91","6,014.78","251.85K","-0.34%"
"08/13/2020","6,097.78","6,015.26","6,097.78","6,010.60","110.73K","1.71%"
"08/12/2020","5,995.00","5,980.49","5,995.00","5,966.97","112.70K","0.69%"
"08/11/2020","5,953.94","5,934.91","5,984.35","5,913.59","136.88K","0.39%"
"08/10/2020","5,930.92","5,853.12","5,930.92","5,832.60","89.90K","1.45%"
"08/07/2020","5,846.02","5,906.87","5,906.87","5,834.86","129.44K","-0.96%"
"08/06/2020","5,902.58","5,860.36","5,902.58","5,819.37","151.55K","1.18%"
"08/05/2020","5,833.58","5,812.22","5,888.85","5,803.58","161.80K","1.01%"
"08/04/2020","5,775.50","5,691.74","5,802.49","5,691.74","130.80K","1.04%"
"08/03/2020","5,715.92","5,816.23","5,816.23","5,695.53","161.96K","-3.58%"
"07/30/2020","5,928.45","5,968.13","5,968.13","5,928.45","120.64K","-0.63%"
"07/29/2020","5,966.27","5,923.10","5,966.27","5,870.83","96.06K","0.66%"
"07/28/2020","5,927.11","5,849.83","5,939.60","5,799.11","105.06K","1.13%"
"07/27/2020","5,860.94","5,985.24","5,985.24","5,858.28","108.71K","-2.37%"
"07/24/2020","6,003.26","6,002.20","6,024.65","5,968.72","61.82K","-0.43%"
"07/23/2020","6,029.01","6,076.90","6,076.90","5,915.83","120.89K","-0.58%"
"07/22/2020","6,064.26","6,138.38","6,149.20","6,064.26","135.14K","-1.17%"
"07/21/2020","6,136.31","6,114.09","6,152.06","6,095.74","99.41K","-0.23%"
"07/20/2020","6,150.70","6,112.58","6,150.70","6,070.19","80.34K","1.02%"
"07/17/2020","6,088.75","6,116.20","6,141.23","6,032.30","93.36K","-0.96%"
"07/16/2020","6,147.66","6,034.76","6,147.66","6,034.76","103.03K","2.18%"
"07/15/2020","6,016.51","6,166.32","6,166.32","6,010.88","204.80K","-2.53%"
"07/14/2020","6,172.81","6,158.40","6,178.68","6,135.29","122.80K","0.00%"
"07/13/2020","6,172.57","6,187.78","6,187.78","6,151.11","124.85K","-0.40%"
"07/10/2020","6,197.38","6,157.47","6,197.38","6,098.53","121.49K","0.08%"
"07/09/2020","6,192.58","6,282.43","6,282.43","6,192.58","99.98K","-1.48%"
"07/08/2020","6,285.50","6,265.43","6,287.74","6,227.74","347.41K","0.29%"
"07/07/2020","6,267.40","6,349.12","6,349.61","6,267.40","121.79K","-0.96%"
"07/06/2020","6,328.41","6,378.29","6,381.06","6,299.98","118.98K","-0.69%"
"07/03/2020","6,372.66","6,383.37","6,398.79","6,322.92","114.80K","0.13%"
"07/02/2020","6,364.08","6,211.51","6,382.60","6,183.03","164.44K","2.49%"
"07/01/2020","6,209.71","6,223.54","6,223.54","6,139.44","104.92K","0.03%"
"06/30/2020","6,207.72","6,134.49","6,207.72","6,131.22","152.31K","1.68%"
"06/29/2020","6,105.18","6,125.57","6,125.57","6,040.43","188.50K","-1.40%"
"06/26/2020","6,191.84","6,137.61","6,191.84","6,092.01","151.48K","1.20%"
"06/25/2020","6,118.26","6,156.79","6,162.22","6,109.22","253.37K","-1.14%"
"06/24/2020","6,188.83","6,304.33","6,306.21","6,188.83","209.53K","-1.73%"
"06/23/2020","6,297.78","6,324.52","6,324.52","6,258.37","219.52K","-0.78%"
"06/22/2020","6,347.43","6,316.20","6,347.43","6,249.47","226.80K","0.51%"
"06/19/2020","6,315.07","6,293.18","6,375.03","6,260.18","335.17K","-0.53%"
"06/18/2020","6,348.45","6,258.88","6,348.45","6,205.25","162.17K","1.06%"
"06/17/2020","6,282.01","6,348.88","6,352.90","6,278.02","240.20K","0.00%"
"06/16/2020","6,281.75","6,226.96","6,316.23","6,197.29","163.55K","1.91%"
"06/15/2020","6,163.82","6,340.32","6,340.32","6,163.82","211.04K","-4.82%"
"06/11/2020","6,476.24","6,398.19","6,476.24","6,263.20","211.13K","0.57%"
"06/10/2020","6,439.37","6,551.32","6,551.32","6,349.20","221.00K","-2.19%"
"06/09/2020","6,583.84","6,527.36","6,583.84","6,438.97","252.48K","1.07%"
"06/08/2020","6,514.00","6,487.76","6,551.26","6,430.72","264.93K","0.76%"
"06/05/2020","6,465.13","6,452.64","6,465.13","6,299.83","219.59K","-0.80%"
"06/04/2020","6,517.49","6,231.56","6,517.49","6,231.56","330.14K","4.35%"
"06/03/2020","6,245.65","6,064.67","6,245.65","6,062.05","227.71K","3.66%"
"06/02/2020","6,025.17","5,933.43","6,043.09","5,930.05","221.11K","1.60%"
"06/01/2020","5,930.17","5,791.32","5,931.65","5,750.00","192.53K","1.56%"
"05/29/2020","5,838.84","5,600.72","5,838.84","5,600.72","484.21K","4.82%"
"05/28/2020","5,570.22","5,533.22","5,574.22","5,492.09","158.36K","0.84%"
"05/27/2020","5,523.78","5,499.97","5,523.78","5,423.78","135.99K","0.49%"
"05/26/2020","5,496.83","5,526.99","5,533.65","5,396.13","129.61K","-0.76%"
"05/25/2020","5,539.19","5,539.19","5,539.19","5,539.19","","0.00%"
"05/22/2020","5,539.19","5,600.96","5,600.96","5,535.65","116.47K","-1.17%"
"05/21/2020","5,604.49","5,582.27","5,613.90","5,557.08","101.50K","0.40%"
"05/20/2020","5,581.96","5,568.40","5,581.96","5,518.52","71.72K","0.47%"
"05/19/2020","5,555.85","5,543.59","5,571.40","5,537.02","115.47K","1.40%"
"05/18/2020","5,479.35","5,557.99","5,557.99","5,466.88","81.34K","-1.13%"
"05/15/2020","5,541.95","5,659.12","5,664.25","5,541.95","121.28K","-1.99%"
"05/14/2020","5,654.70","5,612.97","5,654.70","5,556.81","86.89K","0.51%"
"05/13/2020","5,626.25","5,656.19","5,661.18","5,607.77","144.21K","-0.45%"
"05/12/2020","5,651.67","5,667.42","5,668.36","5,633.82","129.96K","-0.29%"
"05/11/2020","5,667.93","5,641.53","5,681.68","5,627.19","116.76K","0.82%"
"05/08/2020","5,621.94","5,674.47","5,696.31","5,621.94","174.59K","-0.55%"
"05/07/2020","5,653.16","5,661.95","5,670.34","5,599.82","171.87K","0.25%"
"05/06/2020","5,639.27","5,689.78","5,702.58","5,594.81","269.23K","-0.57%"
"05/05/2020","5,671.67","5,610.00","5,703.96","5,603.40","263.90K","1.79%"
"05/04/2020","5,572.09","5,601.39","5,601.39","5,502.05","135.58K","-2.26%"
"04/30/2020","5,700.71","5,695.13","5,716.88","5,654.96","161.31K","1.01%"
"04/29/2020","5,643.97","5,589.27","5,656.01","5,556.23","127.37K","1.24%"
"04/28/2020","5,574.98","5,470.83","5,574.98","5,466.47","126.70K","2.28%"
"04/27/2020","5,450.45","5,493.21","5,493.21","5,390.97","86.64K","-0.27%"
"04/24/2020","5,464.98","5,622.76","5,622.76","5,464.98","135.67K","-2.40%"
"04/23/2020","5,599.55","5,631.84","5,672.08","5,599.55","82.03K","0.46%"
"04/22/2020","5,573.75","5,517.67","5,577.91","5,461.94","113.87K","-0.33%"
"04/21/2020","5,592.25","5,704.30","5,704.30","5,571.08","139.16K","-2.47%"
"04/20/2020","5,733.65","5,813.93","5,816.90","5,704.20","121.52K","-0.97%"
"04/17/2020","5,789.97","5,704.40","5,789.97","5,694.94","197.25K","4.78%"
"04/16/2020","5,525.60","5,828.76","5,828.76","5,525.60","251.79K","-7.07%"
"04/15/2020","5,946.05","5,824.76","5,946.05","5,807.68","279.23K","2.86%"
"04/14/2020","5,780.88","5,657.76","5,780.88","5,640.85","205.02K","3.03%"
"04/13/2020","5,610.98","5,551.96","5,610.98","5,521.49","169.07K","1.82%"
"04/08/2020","5,510.83","5,593.71","5,593.71","5,498.54","186.88K","-2.46%"
"04/07/2020","5,650.01","5,694.68","5,713.63","5,597.98","231.09K","1.42%"
"04/06/2020","5,570.81","5,380.51","5,570.81","5,345.94","220.35K","4.19%"
"04/03/2020","5,346.97","5,370.85","5,372.70","5,315.40","123.29K","0.09%"
"04/02/2020","5,342.31","5,280.13","5,342.31","5,247.57","131.18K","-1.22%"
"04/01/2020","5,408.52","5,321.79","5,408.52","5,290.85","163.84K","1.64%"
"03/31/2020","5,321.23","5,227.37","5,340.09","5,226.27","294.47K","3.70%"
"03/30/2020","5,131.16","5,234.99","5,234.99","4,984.79","272.50K","-2.57%"
"03/27/2020","5,266.62","5,493.58","5,641.94","5,266.62","275.10K","-2.50%"
"03/26/2020","5,401.58","5,128.27","5,401.58","5,076.26","262.19K","7.44%"
"03/25/2020","5,027.76","5,006.76","5,073.58","4,964.00","446.81K","5.31%"
"03/24/2020","4,774.27","4,817.06","4,864.86","4,771.78","250.23K","0.65%"
"03/23/2020","4,743.37","4,527.29","4,743.37","4,509.22","217.81K","-0.74%"
"03/20/2020","4,778.76","4,761.89","4,936.20","4,677.66","217.93K","3.36%"
"03/19/2020","4,623.42","4,673.58","4,751.72","4,039.15","306.47K","-13.34%"
"03/17/2020","5,335.37","5,506.96","5,533.17","5,335.37","246.60K","0.00%"
"03/16/2020","5,335.37","5,506.96","5,533.17","5,335.37","246.60K","-7.91%"
"03/13/2020","5,793.94","5,362.92","5,878.40","5,097.90","334.70K","1.01%"
"03/12/2020","5,736.27","6,235.85","6,235.85","5,697.13","265.19K","-9.71%"
"03/11/2020","6,353.26","6,384.28","6,495.71","6,336.68","192.18K","0.55%"
"03/10/2020","6,318.38","6,165.82","6,387.53","6,103.75","240.03K","0.09%"
"03/09/2020","6,312.61","6,575.54","6,575.54","6,312.61","242.82K","-6.76%"
"03/06/2020","6,770.38","6,871.14","6,871.14","6,745.32","227.00K","-1.66%"
"03/05/2020","6,884.77","6,899.02","6,941.20","6,872.97","175.26K","0.25%"
"03/04/2020","6,867.26","6,791.14","6,867.26","6,710.18","171.16K","1.13%"
"03/03/2020","6,790.54","6,854.90","6,886.11","6,790.54","170.54K","0.61%"
"03/02/2020","6,749.28","6,759.37","6,866.13","6,700.75","155.33K","-0.57%"
"02/28/2020","6,787.91","6,858.91","6,858.91","6,769.97","247.89K","-2.58%"
"02/27/2020","6,967.84","6,890.02","6,979.57","6,890.02","215.97K","0.84%"
"02/26/2020","6,909.84","7,101.88","7,101.88","6,879.09","225.47K","-3.86%"
"02/24/2020","7,187.44","7,267.86","7,270.47","7,180.10","120.68K","-2.47%"
"02/21/2020","7,369.78","7,430.57","7,431.03","7,366.80","183.29K","-0.58%"
"02/20/2020","7,413.00","7,426.91","7,472.99","7,413.00","99.22K","0.22%"
"02/19/2020","7,396.94","7,319.99","7,396.94","7,319.99","114.22K","1.01%"
"02/18/2020","7,322.89","7,329.03","7,346.00","7,311.50","92.43K","-0.05%"
"02/17/2020","7,326.85","7,305.66","7,348.04","7,292.95","92.81K","0.62%"
"02/14/2020","7,282.00","7,405.15","7,405.15","7,282.00","145.07K","-1.64%"
"02/13/2020","7,403.12","7,390.01","7,403.12","7,332.91","119.25K","0.27%"
"02/12/2020","7,383.10","7,435.25","7,440.31","7,383.10","139.77K","-0.76%"
"02/11/2020","7,439.40","7,444.66","7,444.66","7,403.23","104.85K","0.11%"
"02/10/2020","7,430.86","7,510.84","7,510.84","7,414.01","119.56K","-1.02%"
"02/07/2020","7,507.20","7,447.33","7,507.20","7,429.61","96.74K","0.01%"
"02/06/2020","7,506.51","7,373.59","7,506.51","7,373.59","141.09K","2.09%"
"02/05/2020","7,352.85","7,291.44","7,352.85","7,281.42","137.65K","1.74%"
"02/04/2020","7,226.90","7,172.41","7,276.40","7,158.20","132.80K","1.26%"
"02/03/2020","7,137.03","7,206.22","7,219.61","7,129.19","128.94K","-0.89%"
"01/31/2020","7,200.79","7,413.17","7,446.26","7,200.79","219.42K","-2.60%"
"01/30/2020","7,392.68","7,466.45","7,484.65","7,392.68","147.91K","-0.93%"
"01/29/2020","7,462.31","7,472.53","7,472.53","7,423.69","120.49K","-0.09%"
"01/28/2020","7,468.70","7,563.12","7,563.12","7,468.70","101.52K","-1.57%"
"01/27/2020","7,587.63","7,616.90","7,624.37","7,580.67","88.02K","-0.47%"
"01/24/2020","7,623.41","7,622.12","7,635.62","7,581.12","106.11K","0.09%"
"01/23/2020","7,616.35","7,503.64","7,616.35","7,495.60","119.12K","1.98%"
"01/22/2020","7,468.73","7,469.14","7,478.10","7,425.86","140.50K","0.03%"
"01/21/2020","7,466.65","7,570.20","7,586.59","7,442.13","152.78K","-1.14%"
"01/20/2020","7,552.60","7,727.45","7,727.45","7,513.95","149.25K","-2.20%"
"01/17/2020","7,722.58","7,691.87","7,722.58","7,648.94","109.35K","0.91%"
"01/16/2020","7,653.18","7,674.48","7,679.28","7,614.73","121.39K","-0.15%"
"01/15/2020","7,664.40","7,784.14","7,784.14","7,664.40","132.87K","-1.65%"
"01/14/2020","7,793.25","7,761.59","7,793.25","7,684.28","187.12K","0.21%"
"01/13/2020","7,776.77","7,794.90","7,794.90","7,729.05","102.29K","0.00%"
"01/10/2020","7,776.77","7,794.90","7,794.90","7,729.05","102.25K","-0.27%"
"01/09/2020","7,797.64","7,736.63","7,797.64","7,736.63","135.55K","0.79%"
"01/08/2020","7,736.24","7,762.48","7,767.62","7,721.29","122.37K","-1.33%"
"01/07/2020","7,840.70","7,787.32","7,840.70","7,781.21","248.66K","0.55%"
"01/06/2020","7,797.87","7,802.86","7,802.86","7,697.89","102.13K","-0.53%"
"01/03/2020","7,839.79","7,737.70","7,890.94","7,737.70","118.85K","1.26%"
"01/02/2020","7,742.53","7,721.26","7,742.53","7,643.98","101.15K","-0.93%"
"12/27/2019","7,815.26","7,848.39","7,891.99","7,815.26","177.83K","-0.34%"
"12/26/2019","7,842.28","7,794.53","7,842.28","7,772.97","96.26K","-0.39%"
"12/23/2019","7,872.60","7,745.96","7,872.60","7,745.26","124.41K","1.28%"
"12/20/2019","7,773.12","7,643.99","7,773.12","7,469.41","303.84K","1.56%"
"12/19/2019","7,653.94","7,751.21","7,751.21","7,617.75","194.65K","-1.03%"
"12/18/2019","7,733.67","7,751.29","7,751.29","7,682.94","200.35K","0.04%"
"12/17/2019","7,730.45","7,708.07","7,730.45","7,631.08","239.09K","0.37%"
"12/16/2019","7,701.60","7,882.76","7,892.29","7,701.60","248.01K","-2.23%"
"12/13/2019","7,877.63","7,818.40","7,884.17","7,804.98","390.14K","1.76%"
"12/12/2019","7,741.07","7,744.15","7,787.74","7,720.50","327.84K","-0.58%"
"12/11/2019","7,786.41","7,752.23","7,801.10","7,751.53","254.80K","0.65%"
"12/10/2019","7,736.18","7,760.17","7,777.45","7,735.61","117.86K","-0.56%"
"12/09/2019","7,779.80","7,825.13","7,838.49","7,779.80","171.61K","-0.28%"
"12/06/2019","7,801.72","7,796.44","7,811.19","7,760.75","152.38K","0.14%"
"12/05/2019","7,790.91","7,789.74","7,817.97","7,777.07","171.45K","-0.32%"
"12/04/2019","7,815.93","7,848.53","7,848.53","7,772.05","250.62K","-0.50%"
"12/03/2019","7,855.18","7,858.96","7,888.46","7,829.35","123.62K","-0.28%"
"12/02/2019","7,877.19","7,769.26","7,877.19","7,753.76","112.89K","1.79%"
"11/29/2019","7,738.96","7,754.70","7,773.83","7,712.39","114.96K","-0.38%"
"11/28/2019","7,768.66","7,808.58","7,826.82","7,748.95","157.26K","-0.87%"
"11/27/2019","7,836.89","7,747.43","7,842.52","7,744.03","239.67K","1.67%"
"11/26/2019","7,707.80","7,760.38","7,817.20","7,707.80","934.87K","-0.82%"
"11/25/2019","7,771.62","7,787.48","7,803.87","7,750.23","151.39K","-0.68%"
"11/22/2019","7,824.59","7,754.51","7,824.59","7,708.09","141.84K","0.07%"
"11/21/2019","7,818.89","7,882.04","7,882.04","7,744.18","139.31K","-1.00%"
"11/20/2019","7,898.06","7,896.56","7,898.06","7,851.85","120.52K","-0.18%"
"11/19/2019","7,912.14","7,882.26","7,912.14","7,882.26","296.70K","0.40%"
"11/18/2019","7,880.94","7,925.19","7,925.19","7,859.04","67.04K","-0.66%"
"11/15/2019","7,932.96","7,938.59","7,946.42","7,905.53","120.53K","-0.01%"
"11/14/2019","7,933.71","7,926.07","7,933.71","7,881.24","106.82K","-0.17%"
"11/13/2019","7,947.47","7,988.78","7,988.78","7,914.45","95.09K","-0.81%"
"11/12/2019","8,012.34","8,009.97","8,012.34","7,962.72","96.77K","0.04%"
"11/11/2019","8,009.38","8,055.24","8,059.58","8,002.77","105.42K","-0.70%"
"11/08/2019","8,065.76","8,044.90","8,065.76","7,989.48","245.31K","-0.10%"
"11/07/2019","8,073.81","8,083.04","8,083.04","8,020.91","92.70K","0.60%"
"11/06/2019","8,025.88","8,216.92","8,216.92","8,025.88","153.71K","-2.32%"
"11/05/2019","8,216.68","8,055.88","8,216.68","8,055.56","133.34K","1.95%"
"11/04/2019","8,059.65","8,002.47","8,059.82","8,002.47","109.17K","1.03%"
"10/31/2019","7,977.12","8,020.43","8,020.68","7,967.54","133.68K","-0.54%"
"10/30/2019","8,020.06","8,020.77","8,020.77","7,965.77","104.26K","0.36%"
"10/29/2019","7,991.19","7,947.56","7,991.19","7,928.73","141.75K","0.56%"
"10/28/2019","7,946.53","7,935.01","7,954.71","7,912.87","87.99K","0.30%"
"10/25/2019","7,922.50","7,985.52","7,985.52","7,917.16","170.34K","-0.36%"
"10/24/2019","7,950.98","7,927.60","7,968.14","7,914.58","86.55K","0.22%"
"10/23/2019","7,933.76","7,929.09","7,933.76","7,890.65","74.33K","-0.27%"
"10/22/2019","7,955.24","7,884.99","7,955.24","7,884.02","106.00K","0.81%"
"10/21/2019","7,891.13","7,874.80","7,891.95","7,849.79","61.59K","0.07%"
"10/18/2019","7,885.23","7,934.09","7,934.09","7,885.23","122.62K","-0.57%"
"10/17/2019","7,930.55","7,913.55","7,930.55","7,894.58","77.56K","0.19%"
"10/16/2019","7,915.30","7,838.83","7,915.30","7,814.47","169.38K","0.96%"
"10/15/2019","7,840.31","7,887.46","7,887.46","7,816.08","153.20K","-0.56%"
"10/14/2019","7,884.29","7,854.04","7,908.34","7,853.92","119.82K","0.44%"
"10/11/2019","7,849.94","7,766.72","7,874.16","7,749.55","78.79K","1.09%"
"10/10/2019","7,765.03","7,711.22","7,765.03","7,706.78","97.20K","1.09%"
"10/09/2019","7,681.25","7,742.46","7,742.46","7,676.47","66.04K","-0.97%"
"10/08/2019","7,756.72","7,706.77","7,792.55","7,691.05","167.36K","0.96%"
"10/07/2019","7,683.22","7,697.42","7,715.85","7,655.46","88.83K","-0.28%"
"10/04/2019","7,704.60","7,570.43","7,704.60","7,570.43","137.06K","2.11%"
"10/03/2019","7,545.55","7,587.69","7,587.69","7,514.05","116.77K","-0.86%"
"10/02/2019","7,610.68","7,721.56","7,721.56","7,610.68","136.65K","-1.67%"
"10/01/2019","7,739.86","7,785.24","7,792.58","7,710.55","119.39K","-0.50%"
"09/30/2019","7,779.07","7,825.20","7,825.20","7,775.51","156.94K","-0.51%"
"09/27/2019","7,819.22","7,908.39","7,908.39","7,808.19","167.33K","-0.98%"
"09/26/2019","7,896.48","7,893.67","7,905.74","7,865.10","92.46K","0.00%"
"09/25/2019","7,896.24","7,890.00","7,896.24","7,790.29","109.75K","0.03%"
"09/24/2019","7,893.94","7,865.38","7,893.94","7,850.27","171.66K","0.34%"
"09/23/2019","7,867.51","7,872.12","7,877.44","7,823.13","88.40K","-0.05%"
